id,name,size,project,trimmed_read_count,p1_1,Is FFPE,passage,sample_id,prop_ribosomal_bases,sample_type,library_prep_kit,RestrictiveIRB,prop_usable_bases,aliquot_id,intervals_file,case_id,cds_status,perc_human_reads,num_human_reads,sample_name,disease_type,mean_coverage,capture_assembly,Generalized_Sample_Type,prop_correct_strand_reads,patient_id,t1,t2,X__inherit__,t3,quality_scale,p0,t4,p0_2,p0_1,p1,t5,lib_prep_kit,p2,reference_name,p3,gender,p4,p5,p6,platform,contributor,library_id,reference_genome,file_format,dbgap_accession,Center,prop_duplication,platform_unit_id,capture_kit,dbgap_upload,model_id,paired_end,__inherit__,update_manifest,species,tumor_id,investigation,prop_20x_cov,experimental_strategy
6053a7671f537262530d8889,WUSTL/dbGaP_batch1/WES/WU-0064-T2-X1P2.WES.r1.fastq.gz,3360419440,pdxnet/pdxnet-datapool,,,,,,,PDX,,,,,,WU-0064,,,,,,,,,,WU-0064,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,WU-0064-T2,,,,,WU-0064-T2,,,WES
6053a7671f537262530d88be,WUSTL/dbGaP_batch1/WES/WU-0064-T2-X1P2.WES.r2.fastq.gz,3440713441,pdxnet/pdxnet-datapool,,,,,,,PDX,,,,,,WU-0064,,,,,,,,,,WU-0064,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,WU-0064-T2,,,,,WU-0064-T2,,,WES
6053a7671f537262530d88e8,WUSTL/dbGaP_batch1/WES/WU-0064-T2.WES.r1.fastq.gz,3549402789,pdxnet/pdxnet-datapool,,,,,,,Human_tumor,,,,,,WU-0064,,,,,,,,,,WU-0064,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d890b,WUSTL/dbGaP_batch1/WES/WU-0064-T2.WES.r2.fastq.gz,3652797912,pdxnet/pdxnet-datapool,,,,,,,Human_tumor,,,,,,WU-0064,,,,,,,,,,WU-0064,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d88bc,WUSTL/dbGaP_batch1/WES/WU-0066-N1.WES.r1.fastq.gz,1319600783,pdxnet/pdxnet-datapool,,,,,,,Human_normal,,,,,,WU-0066,,,,,,,,,,WU-0066,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d87ec,WUSTL/dbGaP_batch1/WES/WU-0066-N1.WES.r2.fastq.gz,1376357961,pdxnet/pdxnet-datapool,,,,,,,Human_normal,,,,,,WU-0066,,,,,,,,,,WU-0066,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d888d,WUSTL/dbGaP_batch1/WES/WU-0066-T1-X1P1.WES.r1.fastq.gz,2079076620,pdxnet/pdxnet-datapool,,,,,,,PDX,,,,,,WU-0066,,,,,,,,,,WU-0066,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,WU-0066-T1,,,,,WU-0066-T1,,,WES
6053a7671f537262530d888c,WUSTL/dbGaP_batch1/WES/WU-0066-T1-X1P1.WES.r2.fastq.gz,2186393815,pdxnet/pdxnet-datapool,,,,,,,PDX,,,,,,WU-0066,,,,,,,,,,WU-0066,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,WU-0066-T1,,,,,WU-0066-T1,,,WES
6053a7671f537262530d8887,WUSTL/dbGaP_batch1/WES/WU-0067-N1.WES.r1.fastq.gz,1235989564,pdxnet/pdxnet-datapool,,,,,,,Human_normal,,,,,,WU-0067,,,,,,,,,,WU-0067,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d888a,WUSTL/dbGaP_batch1/WES/WU-0067-N1.WES.r2.fastq.gz,1299047010,pdxnet/pdxnet-datapool,,,,,,,Human_normal,,,,,,WU-0067,,,,,,,,,,WU-0067,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d8898,WUSTL/dbGaP_batch1/WES/WU-0067-T1-X1P1.WES.r1.fastq.gz,2152498123,pdxnet/pdxnet-datapool,,,,,,,PDX,,,,,,WU-0067,,,,,,,,,,WU-0067,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,WU-0067-T1,,,,,WU-0067-T1,,,WES
6053a7671f537262530d88a7,WUSTL/dbGaP_batch1/WES/WU-0067-T1-X1P1.WES.r2.fastq.gz,2241947717,pdxnet/pdxnet-datapool,,,,,,,PDX,,,,,,WU-0067,,,,,,,,,,WU-0067,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,WU-0067-T1,,,,,WU-0067-T1,,,WES
6053a7671f537262530d87db,WUSTL/dbGaP_batch1/WES/WU-0067-T1.WES.r1.fastq.gz,925811242,pdxnet/pdxnet-datapool,,,,,,,Human_tumor,,,,,,WU-0067,,,,,,,,,,WU-0067,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d8893,WUSTL/dbGaP_batch1/WES/WU-0067-T1.WES.r2.fastq.gz,971629211,pdxnet/pdxnet-datapool,,,,,,,Human_tumor,,,,,,WU-0067,,,,,,,,,,WU-0067,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d88d6,WUSTL/dbGaP_batch1/WES/WU-0068-N1.WES.r1.fastq.gz,1353396952,pdxnet/pdxnet-datapool,,,,,,,Human_normal,,,,,,WU-0068,,,,,,,,,,WU-0068,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d8905,WUSTL/dbGaP_batch1/WES/WU-0068-N1.WES.r2.fastq.gz,1413406413,pdxnet/pdxnet-datapool,,,,,,,Human_normal,,,,,,WU-0068,,,,,,,,,,WU-0068,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d8896,WUSTL/dbGaP_batch1/WES/WU-0068-T1-X1P1.WES.r1.fastq.gz,1655099289,pdxnet/pdxnet-datapool,,,,,,,PDX,,,,,,WU-0068,,,,,,,,,,WU-0068,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,WU-0068-T1,,,,,WU-0068-T1,,,WES
6053a7671f537262530d8867,WUSTL/dbGaP_batch1/WES/WU-0068-T1-X1P1.WES.r2.fastq.gz,1695515485,pdxnet/pdxnet-datapool,,,,,,,PDX,,,,,,WU-0068,,,,,,,,,,WU-0068,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,WU-0068-T1,,,,,WU-0068-T1,,,WES
6053a7671f537262530d888b,WUSTL/dbGaP_batch1/WES/WU-0068-T1.WES.r1.fastq.gz,1921758715,pdxnet/pdxnet-datapool,,,,,,,Human_tumor,,,,,,WU-0068,,,,,,,,,,WU-0068,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d880e,WUSTL/dbGaP_batch1/WES/WU-0068-T1.WES.r2.fastq.gz,2030126553,pdxnet/pdxnet-datapool,,,,,,,Human_tumor,,,,,,WU-0068,,,,,,,,,,WU-0068,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d8882,WUSTL/dbGaP_batch1/WES/WU-0069-N1.WES.r1.fastq.gz,1210953009,pdxnet/pdxnet-datapool,,,,,,,Human_normal,,,,,,WU-0069,,,,,,,,,,WU-0069,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d8915,WUSTL/dbGaP_batch1/WES/WU-0069-N1.WES.r2.fastq.gz,1272274150,pdxnet/pdxnet-datapool,,,,,,,Human_normal,,,,,,WU-0069,,,,,,,,,,WU-0069,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d888e,WUSTL/dbGaP_batch1/WES/WU-0069-T1-X1P1.WES.r1.fastq.gz,2021638775,pdxnet/pdxnet-datapool,,,,,,,PDX,,,,,,WU-0069,,,,,,,,,,WU-0069,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,WU-0069-T1,,,,,WU-0069-T1,,,WES
6053a7671f537262530d8891,WUSTL/dbGaP_batch1/WES/WU-0069-T1-X1P1.WES.r2.fastq.gz,2083264873,pdxnet/pdxnet-datapool,,,,,,,PDX,,,,,,WU-0069,,,,,,,,,,WU-0069,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,WU-0069-T1,,,,,WU-0069-T1,,,WES
6053a7671f537262530d8879,WUSTL/dbGaP_batch1/WES/WU-0069-T1.WES.r1.fastq.gz,2536856583,pdxnet/pdxnet-datapool,,,,,,,Human_tumor,,,,,,WU-0069,,,,,,,,,,WU-0069,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d887f,WUSTL/dbGaP_batch1/WES/WU-0069-T1.WES.r2.fastq.gz,2619810354,pdxnet/pdxnet-datapool,,,,,,,Human_tumor,,,,,,WU-0069,,,,,,,,,,WU-0069,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d8993,WUSTL/dbGaP_batch1/WES/WU-0070-N1.WES.r1.fastq.gz,1117171161,pdxnet/pdxnet-datapool,,,,,,,Human_normal,,,,,,WU-0070,,,,,,,,,,WU-0070,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d889c,WUSTL/dbGaP_batch1/WES/WU-0070-N1.WES.r2.fastq.gz,1154870744,pdxnet/pdxnet-datapool,,,,,,,Human_normal,,,,,,WU-0070,,,,,,,,,,WU-0070,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d88b0,WUSTL/dbGaP_batch1/WES/WU-0070-T1-X1P1.WES.r1.fastq.gz,2465789058,pdxnet/pdxnet-datapool,,,,,,,PDX,,,,,,WU-0070,,,,,,,,,,WU-0070,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,WU-0070-T1,,,,,WU-0070-T1,,,WES
6053a7671f537262530d8951,WUSTL/dbGaP_batch1/WES/WU-0070-T1-X1P1.WES.r2.fastq.gz,2559033218,pdxnet/pdxnet-datapool,,,,,,,PDX,,,,,,WU-0070,,,,,,,,,,WU-0070,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,WU-0070-T1,,,,,WU-0070-T1,,,WES
6053a7671f537262530d8995,WUSTL/dbGaP_batch1/WES/WU-0070-T1.WES.r1.fastq.gz,2388319061,pdxnet/pdxnet-datapool,,,,,,,Human_tumor,,,,,,WU-0070,,,,,,,,,,WU-0070,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d8a05,WUSTL/dbGaP_batch1/WES/WU-0070-T1.WES.r2.fastq.gz,2451236122,pdxnet/pdxnet-datapool,,,,,,,Human_tumor,,,,,,WU-0070,,,,,,,,,,WU-0070,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d8942,WUSTL/dbGaP_batch1/WES/WU-0071-N1.WES.r1.fastq.gz,2264879884,pdxnet/pdxnet-datapool,,,,,,,Human_normal,,,,,,WU-0071,,,,,,,,,,WU-0071,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d88a0,WUSTL/dbGaP_batch1/WES/WU-0071-N1.WES.r2.fastq.gz,2338202927,pdxnet/pdxnet-datapool,,,,,,,Human_normal,,,,,,WU-0071,,,,,,,,,,WU-0071,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d8955,WUSTL/dbGaP_batch1/WES/WU-0071-T1-X1P1.WES.r1.fastq.gz,3057419871,pdxnet/pdxnet-datapool,,,,,,,PDX,,,,,,WU-0071,,,,,,,,,,WU-0071,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,WU-0071-T1,,,,,WU-0071-T1,,,WES
6053a7671f537262530d88a2,WUSTL/dbGaP_batch1/WES/WU-0071-T1-X1P1.WES.r2.fastq.gz,3117718605,pdxnet/pdxnet-datapool,,,,,,,PDX,,,,,,WU-0071,,,,,,,,,,WU-0071,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,WU-0071-T1,,,,,WU-0071-T1,,,WES
6053a7671f537262530d88a6,WUSTL/dbGaP_batch1/WES/WU-0071-T1.WES.r1.fastq.gz,4400631588,pdxnet/pdxnet-datapool,,,,,,,Human_tumor,,,,,,WU-0071,,,,,,,,,,WU-0071,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d8886,WUSTL/dbGaP_batch1/WES/WU-0071-T1.WES.r2.fastq.gz,4552628275,pdxnet/pdxnet-datapool,,,,,,,Human_tumor,,,,,,WU-0071,,,,,,,,,,WU-0071,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d889d,WUSTL/dbGaP_batch1/WES/WU-0072-N1.WES.r1.fastq.gz,3204604744,pdxnet/pdxnet-datapool,,,,,,,Human_normal,,,,,,WU-0072,,,,,,,,,,WU-0072,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d8890,WUSTL/dbGaP_batch1/WES/WU-0072-N1.WES.r2.fastq.gz,3296700327,pdxnet/pdxnet-datapool,,,,,,,Human_normal,,,,,,WU-0072,,,,,,,,,,WU-0072,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d8881,WUSTL/dbGaP_batch1/WES/WU-0072-T1-X1P1.WES.r1.fastq.gz,3795656794,pdxnet/pdxnet-datapool,,,,,,,PDX,,,,,,WU-0072,,,,,,,,,,WU-0072,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,WU-0072-T1,,,,,WU-0072-T1,,,WES
6053a7671f537262530d894c,WUSTL/dbGaP_batch1/WES/WU-0072-T1-X1P1.WES.r2.fastq.gz,3887200659,pdxnet/pdxnet-datapool,,,,,,,PDX,,,,,,WU-0072,,,,,,,,,,WU-0072,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,WU-0072-T1,,,,,WU-0072-T1,,,WES
6053a7671f537262530d8899,WUSTL/dbGaP_batch1/WES/WU-0072-T1.WES.r1.fastq.gz,3776675956,pdxnet/pdxnet-datapool,,,,,,,Human_tumor,,,,,,WU-0072,,,,,,,,,,WU-0072,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d8947,WUSTL/dbGaP_batch1/WES/WU-0072-T1.WES.r2.fastq.gz,3857225519,pdxnet/pdxnet-datapool,,,,,,,Human_tumor,,,,,,WU-0072,,,,,,,,,,WU-0072,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d893f,WUSTL/dbGaP_batch1/WES/WU-0073-N1.WES.r1.fastq.gz,2070211287,pdxnet/pdxnet-datapool,,,,,,,Human_normal,,,,,,WU-0073,,,,,,,,,,WU-0073,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d893b,WUSTL/dbGaP_batch1/WES/WU-0073-N1.WES.r2.fastq.gz,2083279249,pdxnet/pdxnet-datapool,,,,,,,Human_normal,,,,,,WU-0073,,,,,,,,,,WU-0073,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d88b2,WUSTL/dbGaP_batch1/WES/WU-0073-T1-X1P1.WES.r1.fastq.gz,3711506326,pdxnet/pdxnet-datapool,,,,,,,PDX,,,,,,WU-0073,,,,,,,,,,WU-0073,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,WU-0073-T1,,,,,WU-0073-T1,,,WES
6053a7671f537262530d895c,WUSTL/dbGaP_batch1/WES/WU-0073-T1-X1P1.WES.r2.fastq.gz,3821634963,pdxnet/pdxnet-datapool,,,,,,,PDX,,,,,,WU-0073,,,,,,,,,,WU-0073,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,WU-0073-T1,,,,,WU-0073-T1,,,WES
6053a7671f537262530d88ad,WUSTL/dbGaP_batch1/WES/WU-0073-T1.WES.r1.fastq.gz,2131044525,pdxnet/pdxnet-datapool,,,,,,,Human_tumor,,,,,,WU-0073,,,,,,,,,,WU-0073,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d88aa,WUSTL/dbGaP_batch1/WES/WU-0073-T1.WES.r2.fastq.gz,2168747808,pdxnet/pdxnet-datapool,,,,,,,Human_tumor,,,,,,WU-0073,,,,,,,,,,WU-0073,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d893d,WUSTL/dbGaP_batch1/WES/WU-0074-N1.WES.r1.fastq.gz,2167940116,pdxnet/pdxnet-datapool,,,,,,,Human_normal,,,,,,WU-0074,,,,,,,,,,WU-0074,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d8944,WUSTL/dbGaP_batch1/WES/WU-0074-N1.WES.r2.fastq.gz,2219734690,pdxnet/pdxnet-datapool,,,,,,,Human_normal,,,,,,WU-0074,,,,,,,,,,WU-0074,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d895f,WUSTL/dbGaP_batch1/WES/WU-0074-T1-X1P1.WES.r1.fastq.gz,4899372290,pdxnet/pdxnet-datapool,,,,,,,PDX,,,,,,WU-0074,,,,,,,,,,WU-0074,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,WU-0074-T1,,,,,WU-0074-T1,,,WES
6053a7671f537262530d889b,WUSTL/dbGaP_batch1/WES/WU-0074-T1-X1P1.WES.r2.fastq.gz,5016415734,pdxnet/pdxnet-datapool,,,,,,,PDX,,,,,,WU-0074,,,,,,,,,,WU-0074,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,WU-0074-T1,,,,,WU-0074-T1,,,WES
6053a7671f537262530d8946,WUSTL/dbGaP_batch1/WES/WU-0074-T1.WES.r1.fastq.gz,7230486818,pdxnet/pdxnet-datapool,,,,,,,Human_tumor,,,,,,WU-0074,,,,,,,,,,WU-0074,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d88bd,WUSTL/dbGaP_batch1/WES/WU-0074-T1.WES.r2.fastq.gz,7336633181,pdxnet/pdxnet-datapool,,,,,,,Human_tumor,,,,,,WU-0074,,,,,,,,,,WU-0074,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d88c0,WUSTL/dbGaP_batch1/WES/WU-0075-N1.WES.r1.fastq.gz,2648695088,pdxnet/pdxnet-datapool,,,,,,,Human_normal,,,,,,WU-0075,,,,,,,,,,WU-0075,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d8965,WUSTL/dbGaP_batch1/WES/WU-0075-N1.WES.r2.fastq.gz,2676352354,pdxnet/pdxnet-datapool,,,,,,,Human_normal,,,,,,WU-0075,,,,,,,,,,WU-0075,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d88c8,WUSTL/dbGaP_batch1/WES/WU-0075-T1-X1P2.WES.r1.fastq.gz,3753524608,pdxnet/pdxnet-datapool,,,,,,,PDX,,,,,,WU-0075,,,,,,,,,,WU-0075,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,WU-0075-T1,,,,,WU-0075-T1,,,WES
6053a7671f537262530d8941,WUSTL/dbGaP_batch1/WES/WU-0075-T1-X1P2.WES.r2.fastq.gz,3808806495,pdxnet/pdxnet-datapool,,,,,,,PDX,,,,,,WU-0075,,,,,,,,,,WU-0075,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,WU-0075-T1,,,,,WU-0075-T1,,,WES
6053a7671f537262530d88ab,WUSTL/dbGaP_batch1/WES/WU-0076-N1.WES.r1.fastq.gz,3033958416,pdxnet/pdxnet-datapool,,,,,,,Human_normal,,,,,,WU-0076,,,,,,,,,,WU-0076,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d88bf,WUSTL/dbGaP_batch1/WES/WU-0076-N1.WES.r2.fastq.gz,3121041441,pdxnet/pdxnet-datapool,,,,,,,Human_normal,,,,,,WU-0076,,,,,,,,,,WU-0076,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d88b8,WUSTL/dbGaP_batch1/WES/WU-0076-T1-X1P2.WES.r1.fastq.gz,2103009335,pdxnet/pdxnet-datapool,,,,,,,PDX,,,,,,WU-0076,,,,,,,,,,WU-0076,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,WU-0076-T1,,,,,WU-0076-T1,,,WES
6053a7671f537262530d88bb,WUSTL/dbGaP_batch1/WES/WU-0076-T1-X1P2.WES.r2.fastq.gz,2133229106,pdxnet/pdxnet-datapool,,,,,,,PDX,,,,,,WU-0076,,,,,,,,,,WU-0076,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,WU-0076-T1,,,,,WU-0076-T1,,,WES
6053a7671f537262530d893c,WUSTL/dbGaP_batch1/WES/WU-0077-N1.WES.r1.fastq.gz,3607309306,pdxnet/pdxnet-datapool,,,,,,,Human_normal,,,,,,WU-0077,,,,,,,,,,WU-0077,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d88c3,WUSTL/dbGaP_batch1/WES/WU-0077-N1.WES.r2.fastq.gz,3695786742,pdxnet/pdxnet-datapool,,,,,,,Human_normal,,,,,,WU-0077,,,,,,,,,,WU-0077,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d894d,WUSTL/dbGaP_batch1/WES/WU-0077-T1-X1P2.WES.r1.fastq.gz,2864726877,pdxnet/pdxnet-datapool,,,,,,,PDX,,,,,,WU-0077,,,,,,,,,,WU-0077,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,WU-0077-T1,,,,,WU-0077-T1,,,WES
6053a7671f537262530d893a,WUSTL/dbGaP_batch1/WES/WU-0077-T1-X1P2.WES.r2.fastq.gz,2902608782,pdxnet/pdxnet-datapool,,,,,,,PDX,,,,,,WU-0077,,,,,,,,,,WU-0077,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,WU-0077-T1,,,,,WU-0077-T1,,,WES
6053a7671f537262530d88ba,WUSTL/dbGaP_batch1/WES/WU-0079-N1.WES.r1.fastq.gz,3167603975,pdxnet/pdxnet-datapool,,,,,,,Human_normal,,,,,,WU-0079,,,,,,,,,,WU-0079,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d88fd,WUSTL/dbGaP_batch1/WES/WU-0079-N1.WES.r2.fastq.gz,3213783307,pdxnet/pdxnet-datapool,,,,,,,Human_normal,,,,,,WU-0079,,,,,,,,,,WU-0079,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d8945,WUSTL/dbGaP_batch1/WES/WU-0079-T1-X1P2.WES.r1.fastq.gz,2131002784,pdxnet/pdxnet-datapool,,,,,,,PDX,,,,,,WU-0079,,,,,,,,,,WU-0079,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,WU-0079-T1,,,,,WU-0079-T1,,,WES
6053a7671f537262530d8950,WUSTL/dbGaP_batch1/WES/WU-0079-T1-X1P2.WES.r2.fastq.gz,2184071195,pdxnet/pdxnet-datapool,,,,,,,PDX,,,,,,WU-0079,,,,,,,,,,WU-0079,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,WU-0079-T1,,,,,WU-0079-T1,,,WES
6053a7671f537262530d894f,WUSTL/dbGaP_batch1/WES/WU-0081-N1.WES.r1.fastq.gz,3582597817,pdxnet/pdxnet-datapool,,,,,,,Human_normal,,,,,,WU-0081,,,,,,,,,,WU-0081,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d8940,WUSTL/dbGaP_batch1/WES/WU-0081-N1.WES.r2.fastq.gz,3655077827,pdxnet/pdxnet-datapool,,,,,,,Human_normal,,,,,,WU-0081,,,,,,,,,,WU-0081,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d8938,WUSTL/dbGaP_batch1/WES/WU-0081-T1-X1P2.WES.r1.fastq.gz,2688789985,pdxnet/pdxnet-datapool,,,,,,,PDX,,,,,,WU-0081,,,,,,,,,,WU-0081,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,WU-0081-T1,,,,,WU-0081-T1,,,WES
6053a7671f537262530d894b,WUSTL/dbGaP_batch1/WES/WU-0081-T1-X1P2.WES.r2.fastq.gz,2733189485,pdxnet/pdxnet-datapool,,,,,,,PDX,,,,,,WU-0081,,,,,,,,,,WU-0081,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,WU-0081-T1,,,,,WU-0081-T1,,,WES
6053a7671f537262530d8943,WUSTL/dbGaP_batch1/WES/WU-0082-N1.WES.r1.fastq.gz,2766134964,pdxnet/pdxnet-datapool,,,,,,,Human_normal,,,,,,WU-0082,,,,,,,,,,WU-0082,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d894e,WUSTL/dbGaP_batch1/WES/WU-0082-N1.WES.r2.fastq.gz,2802577504,pdxnet/pdxnet-datapool,,,,,,,Human_normal,,,,,,WU-0082,,,,,,,,,,WU-0082,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
6053a7671f537262530d8935,WUSTL/dbGaP_batch1/WES/WU-0082-T1-X1P2.WES.r1.fastq.gz,2539886100,pdxnet/pdxnet-datapool,,,,,,,PDX,,,,,,WU-0082,,,,,,,,,,WU-0082,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,WU-0082-T1,,,,,WU-0082-T1,,,WES
6053a7671f537262530d8949,WUSTL/dbGaP_batch1/WES/WU-0082-T1-X1P2.WES.r2.fastq.gz,2615525309,pdxnet/pdxnet-datapool,,,,,,,PDX,,,,,,WU-0082,,,,,,,,,,WU-0082,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,WU-0082-T1,,,,,WU-0082-T1,,,WES
6053a7671f537262530d8939,WUSTL/dbGaP_batch1/WES/WU-0084-N1.WES.r1.fastq.gz,3433845152,pdxnet/pdxnet-datapool,,,,,,,Human_normal,,,,,,WU-0084,,,,,,,,,,WU-0084,,,,,,,,,,,,,,,,,,,,,WUSTL,,,,,,,,,,,,,,,,,,WES
